step,sat_id,plane_id,true_anomaly_deg,altitude_km,ecef_x_km,ecef_y_km,ecef_z_km,battery_pct,fuel_pct,temp_c,roll_deg,pitch_deg,yaw_deg,fault_wheel,fault_thruster,fault_sensor,in_safe_mode,in_recovery,eclipse,gs_los,action_thrust,action_roll_tq,action_pitch_tq,action_yaw_tq,reward,health_score
297,3,0,187.9544,550.0,-6648.2571,1765.1761,-764.9,100.0,96.22,139.76,318.418,132.263,49.409,0,0,0,1,0,0,0,-0.3343,-0.3203,0.0453,0.1589,-0.1,0.1
297,4,0,229.4623,550.0,-5301.4554,-1466.0061,-4200.6711,100.0,97.06,178.24,94.087,246.479,269.526,0,0,0,1,0,0,0,0.3191,-0.0036,-0.0468,-0.2274,-0.1,0.1
297,5,1,233.4406,550.0,1762.1938,-5008.3101,-4439.791,100.0,97.06,178.9,263.635,179.451,239.63,0,0,0,1,0,0,1,-0.2709,-0.3097,0.0674,-0.0854,-0.1,0.1
297,6,1,188.1844,550.0,-1748.2716,-6650.1593,-786.873,100.0,95.77,178.73,52.266,264.267,295.174,0,0,0,1,0,0,0,0.0312,-0.3004,0.0827,-0.1082,-0.1,0.1
297,7,1,236.4268,550.0,1979.0169,-4772.3276,-4605.282,100.0,98.86,152.63,227.453,308.092,207.068,0,0,0,1,0,0,1,-0.3133,-0.3264,0.1074,0.0072,-0.1,0.1
297,8,1,218.2777,550.0,600.1997,-5984.6345,-3424.0548,100.0,96.88,179.19,85.318,165.8,332.472,0,0,0,1,0,0,0,-0.2435,0.0486,-0.1336,-0.2855,-0.1,0.1
297,9,1,239.0982,550.0,2168.4465,-4550.2177,-4742.7418,100.0,96.97,177.16,155.164,178.468,151.015,0,0,0,1,0,0,1,-0.0255,-0.0548,0.1501,-0.3008,-0.1,0.1
298,0,0,239.5987,550.0,-4510.036,-2198.2101,-4767.3565,100.0,96.97,179.89,172.968,262.463,31.579,0,0,0,1,0,0,0,-0.242,-0.0071,-0.0779,-0.2039,-0.1,0.1
298,1,0,222.0355,550.0,-5780.3744,-888.6119,-3701.065,100.0,96.97,181.2,76.664,67.454,246.321,0,0,0,1,0,0,0,-0.0797,-0.2446,-0.0189,-0.0337,-0.1,0.1
298,2,0,279.5359,550.0,-308.3459,-4253.468,-5450.9792,100.0,97.0,173.5,313.451,282.368,101.96,0,0,0,1,0,0,1,-0.0027,-0.1693,0.1571,-0.2984,-0.1,0.1
298,3,0,190.3152,550.0,-6660.8358,1598.0965,-989.7451,100.0,96.22,140.22,308.418,124.085,43.426,0,0,0,1,0,0,0,-0.3268,-0.3205,0.0504,0.1532,-0.1,0.1
298,4,0,228.8074,550.0,-5348.9358,-1410.3462,-4159.3329,100.0,97.06,178.68,88.349,238.712,259.526,0,0,0,1,0,0,0,0.6441,0.0835,-0.0258,-0.28,-0.1,0.1
298,5,1,233.9516,550.0,1793.9049,-4970.9545,-4468.9772,100.0,97.06,179.35,253.635,171.001,229.63,0,0,0,1,0,0,1,-0.2662,-0.3117,0.0693,-0.0878,-0.1,0.1
298,6,1,189.5332,550.0,-1656.3022,-6657.2431,-915.4333,100.0,95.77,179.18,54.598,257.323,285.174,0,0,0,1,0,0,0,0.0351,-0.2998,0.0875,-0.1115,-0.1,0.1
298,7,1,238.1824,550.0,2098.6624,-4629.9325,-4696.7629,100.0,98.86,153.07,217.453,305.493,202.819,0,0,0,1,0,0,1,-0.5309,-0.2847,0.0156,0.0737,-0.1,0.1
298,8,1,217.3856,550.0,522.7423,-6030.2319,-3356.0817,100.0,96.88,179.64,76.546,163.512,322.472,0,0,0,1,0,0,0,-0.2379,0.0461,-0.1296,-0.2848,-0.1,0.1
298,9,1,238.8546,550.0,2146.0769,-4573.3713,-4730.6311,100.0,96.97,177.61,148.011,175.069,141.015,0,0,0,1,0,0,1,-0.0235,-0.0557,0.152,-0.3023,-0.1,0.1
299,0,0,239.6732,550.0,-4506.1996,-2198.1989,-4770.9882,100.0,96.97,180.32,163.659,255.124,21.579,0,0,0,1,0,0,0,-0.236,-0.0095,-0.0748,-0.2056,-0.1,0.1
299,1,0,222.8499,550.0,-5733.7388,-945.5356,-3759.0481,100.0,96.97,181.63,71.41,60.608,236.321,0,0,0,1,0,0,0,-0.0756,-0.2457,-0.0135,-0.0371,-0.1,0.1
299,2,0,279.8832,550.0,-272.9165,-4263.1157,-5445.3285,100.0,97.0,173.96,303.463,281.724,101.1,0,0,0,1,0,0,1,-0.0028,-0.1686,0.1587,-0.3,-0.1,0.1
299,3,0,192.6617,550.0,-6662.5186,1429.4028,-1211.5672,100.0,96.22,140.67,298.418,115.948,37.497,0,0,0,1,0,0,0,-0.2534,-0.3196,0.0813,0.1096,-0.1,0.1
299,4,0,228.1341,550.0,-5396.8461,-1352.999,-4116.2709,100.0,97.06,179.12,82.637,230.912,249.526,0,0,0,1,0,0,0,0.2139,0.0508,-0.0628,-0.2468,-0.1,0.1
299,5,1,234.4423,550.0,1824.0794,-4934.8697,-4496.6694,100.0,97.06,179.81,243.635,162.62,219.63,0,0,0,1,0,0,1,0.0634,-0.2814,0.1376,-0.2195,-0.1,0.1
299,6,1,190.8681,550.0,-1564.4627,-6660.8228,-1042.1792,100.0,95.77,179.62,56.779,250.406,275.174,0,0,0,1,0,0,0,-0.0691,-0.3008,0.0553,-0.0723,-0.1,0.1
299,7,1,239.9002,550.0,2214.044,-4486.7173,-4782.0098,100.0,98.86,153.52,207.453,302.948,198.548,0,0,0,1,0,0,1,-0.2556,-0.2952,0.1081,-0.046,-0.1,0.1
299,8,1,216.4803,550.0,444.0042,-6074.8292,-3286.2671,100.0,96.88,180.08,67.795,161.162,312.472,0,0,0,1,0,0,0,-0.2324,0.0433,-0.1256,-0.2842,-0.1,0.1
299,9,1,238.5891,550.0,2122.0686,-4598.2443,-4717.3313,100.0,96.97,178.08,140.773,171.773,131.015,0,0,0,1,0,0,1,0.1604,-0.172,0.2071,-0.3545,-0.1,0.1
300,0,0,239.7254,550.0,-4504.2641,-2196.6426,-4773.5319,100.0,96.97,180.75,154.3,247.755,11.579,0,0,0,1,0,0,0,-0.6155,-0.0998,-0.0601,-0.1618,-0.1,0.1
300,1,0,223.6486,550.0,-5687.0405,-1001.1488,-3815.1687,100.0,96.97,182.06,66.03,53.752,226.327,0,0,0,1,0,0,0,-0.3146,-0.2551,-0.0218,0.0119,-0.1,0.1
300,2,0,280.204,550.0,-240.5763,-4271.9452,-5439.9309,100.0,97.0,174.43,293.463,281.169,100.105,0,0,0,1,0,0,1,-0.1218,-0.1974,0.1772,-0.2692,-0.1,0.1
300,3,0,194.9926,550.0,-6653.5162,1259.5067,-1429.8971,100.0,96.22,141.12,288.418,107.854,31.62,0,0,0,1,0,0,0,-0.247,-0.3196,0.0858,0.1039,-0.1,0.1
300,4,0,227.4428,550.0,-5445.0955,-1293.9754,-4071.4621,100.0,97.06,179.55,76.866,223.111,239.526,0,0,0,1,0,0,0,0.3236,-0.1164,-0.0037,-0.2424,-0.1,0.1
300,5,1,234.9125,550.0,1852.7139,-4900.1119,-4522.8968,100.0,97.06,180.26,233.635,154.266,209.63,0,0,0,1,0,0,1,-0.113,-0.2706,0.0527,-0.1427,-0.1,0.1
300,6,1,192.1885,550.0,-1472.8827,-6661.0066,-1166.9829,100.0,95.77,180.06,58.81,243.52,265.174,0,0,0,1,0,0,0,-0.0639,-0.3003,0.0606,-0.0759,-0.1,0.1
300,7,1,241.5798,550.0,2325.1464,-4343.1154,-4861.2019,100.0,98.86,153.97,197.453,300.511,194.234,0,0,0,1,0,0,1,-0.2057,-0.2463,0.216,-0.0839,-0.1,0.1
300,8,1,215.5621,550.0,364.0363,-6118.3243,-3214.6269,100.0,96.88,180.52,59.01,158.793,302.472,0,0,0,1,0,0,0,0.0235,-0.0671,-0.0373,-0.2814,-0.1,0.1
300,9,1,238.3017,550.0,2096.4105,-4624.7994,-4702.822,100.0,96.97,178.53,133.482,168.502,121.015,0,0,0,1,0,0,1,0.2861,-0.1061,0.0508,-0.3197,-0.1,0.1
301,0,0,239.7555,550.0,-4504.2305,-2193.536,-4774.992,100.0,96.97,181.18,144.901,240.378,1.579,0,0,0,1,0,0,0,0.1779,-0.0806,-0.0144,-0.197,-0.1,0.1
301,1,0,224.4311,550.0,-5640.3719,-1055.4235,-3869.4349,100.0,96.97,182.49,60.521,46.887,216.337,0,0,0,1,0,0,0,-0.3089,-0.2558,-0.0172,0.0081,-0.1,0.1
301,2,0,280.4984,550.0,-211.3215,-4279.9797,-5434.8282,100.0,97.0,174.89,283.463,280.703,98.974,0,0,0,1,0,0,1,-0.1196,-0.1969,0.1785,-0.2712,-0.1,0.1
301,3,0,197.3064,550.0,-6634.0809,1088.8168,-1644.2901,100.0,96.22,141.57,278.418,99.805,25.792,0,0,0,1,0,0,0,-0.2406,-0.3196,0.0903,0.0981,-0.1,0.1
301,4,0,226.7337,550.0,-5493.5909,-1233.2885,-4024.8851,100.0,97.06,179.99,71.042,215.298,229.526,0,0,0,1,0,0,0,-0.127,-0.1071,-0.0234,-0.2532,-0.1,0.1
301,5,1,235.362,550.0,1879.8056,-4866.7345,-4547.6881,100.0,97.06,180.71,223.635,145.939,199.63,0,0,0,1,0,0,1,-0.1086,-0.2709,0.0552,-0.147,-0.1,0.1
301,6,1,193.4935,550.0,-1381.6896,-6657.9118,-1289.7232,100.0,95.77,180.51,60.691,236.667,255.174,0,0,0,1,0,0,0,-0.0586,-0.2999,0.0659,-0.0795,-0.1,0.1
301,7,1,243.2205,550.0,2431.9703,-4199.5417,-4934.5325,100.0,98.86,154.43,187.453,298.183,189.876,0,0,0,1,0,0,1,-0.2012,-0.247,0.2173,-0.0884,-0.1,0.1
301,8,1,214.6316,550.0,282.8928,-6160.6167,-3141.1805,100.0,96.88,180.96,50.231,156.344,292.472,0,0,0,1,0,0,0,-0.5741,0.0105,-0.1588,-0.2038,-0.1,0.1
301,9,1,237.9925,550.0,2069.0917,-4652.996,-4687.0811,100.0,96.97,178.98,126.137,165.259,111.015,0,0,0,1,0,0,1,0.2889,-0.1074,0.0534,-0.3186,-0.1,0.1
302,0,0,239.7633,550.0,-4506.0968,-2188.8732,-4775.3709,100.0,96.97,181.61,135.46,232.996,351.579,0,0,0,1,0,0,0,0.1823,-0.0829,-0.0117,-0.1987,-0.1,0.1
302,1,0,225.1972,550.0,-5593.8242,-1108.3336,-3921.8578,100.0,96.97,182.92,54.884,40.016,206.349,0,0,0,1,0,0,0,-0.3031,-0.2564,-0.0126,0.0042,-0.1,0.1
302,2,0,280.7664,550.0,-185.148,-4287.2397,-5430.0586,100.0,97.0,175.36,273.463,280.328,97.707,0,0,0,1,0,0,1,-0.1172,-0.1964,0.1798,-0.2732,-0.1,0.1
302,3,0,199.6019,550.0,-6604.5035,917.736,-1854.3288,100.0,96.22,142.02,268.418,91.803,20.011,0,0,0,1,0,0,0,-0.2343,-0.3196,0.0948,0.0923,-0.1,0.1
302,4,0,226.0071,550.0,-5542.2375,-1170.9538,-3976.52,100.0,97.06,180.43,65.163,207.474,219.526,0,0,0,1,0,0,0,-0.1224,-0.1087,-0.0219,-0.2541,-0.1,0.1
302,5,1,235.7908,550.0,1905.3521,-4834.7882,-4571.0718,100.0,97.06,181.15,213.635,137.641,189.63,0,0,0,1,0,0,1,-0.1043,-0.2713,0.0577,-0.1513,-0.1,0.1
302,6,1,194.7823,550.0,-1291.0092,-6651.6636,-1410.2865,100.0,95.77,180.95,62.422,229.849,245.174,0,0,0,1,0,0,0,-0.0533,-0.2994,0.0711,-0.0831,-0.1,0.1
302,7,1,244.8221,550.0,2534.5311,-4056.3921,-5002.2071,100.0,98.86,154.88,177.453,295.964,185.472,0,0,0,1,0,0,1,-0.1966,-0.2477,0.2186,-0.0929,-0.1,0.1
302,8,1,213.6891,550.0,200.631,-6201.6072,-3065.9512,100.0,96.88,181.41,41.513,153.864,282.472,0,0,0,1,0,0,0,0.3104,0.1225,-0.0633,-0.3529,-0.1,0.1
302,9,1,237.6616,550.0,2040.1014,-4682.7909,-4670.0853,100.0,96.97,179.42,118.711,162.033,101.015,0,0,0,1,0,0,1,-0.15,-0.1621,0.0371,-0.2529,-0.1,0.1
303,0,0,239.7488,550.0,-4509.8585,-2182.6476,-4774.6693,100.0,96.97,182.04,125.975,225.576,341.579,0,0,0,1,0,0,0,-0.4152,-0.0891,-0.0772,-0.1244,-0.1,0.1
303,1,0,225.9464,550.0,-5547.4871,-1159.8549,-3972.4507,100.0,96.97,183.36,49.132,33.195,196.349,0,0,0,1,0,0,0,0.0711,-0.23,0.1004,-0.0993,-0.1,0.1
303,2,0,281.0079,550.0,-162.0515,-4293.7429,-5425.6569,100.0,97.0,175.82,263.463,280.042,96.303,0,0,0,1,0,0,1,-0.115,-0.1959,0.1811,-0.2751,-0.1,0.1
303,3,0,201.8775,550.0,-6565.1114,746.6594,-2059.6244,100.0,96.22,142.47,258.418,83.851,14.272,0,0,0,1,0,0,0,-0.228,-0.3196,0.0993,0.0864,-0.1,0.1
303,4,0,225.2633,550.0,-5590.9389,-1106.9894,-3926.3491,100.0,97.06,180.87,59.229,199.641,209.526,0,0,0,1,0,0,0,-0.1179,-0.1102,-0.0203,-0.2549,-0.1,0.1
303,5,1,236.1987,550.0,1929.3516,-4804.3208,-4593.0757,100.0,97.06,181.6,203.635,129.373,179.63,0,0,0,1,0,0,1,-0.1001,-0.2716,0.0602,-0.1555,-0.1,0.1
303,6,1,196.0542,550.0,-1200.9642,-6642.3949,-1528.5668,100.0,95.77,181.4,64.004,223.07,235.174,0,0,0,1,0,0,0,-0.048,-0.2989,0.0763,-0.0867,-0.1,0.1
303,7,1,246.3839,550.0,2632.8578,-3914.0428,-5064.4417,100.0,98.86,155.34,167.453,293.855,181.019,0,0,0,1,0,0,1,-0.1921,-0.2483,0.2198,-0.0975,-0.1,0.1
303,8,1,212.7353,550.0,117.3111,-6241.1986,-2988.9662,100.0,96.88,181.87,32.864,151.318,272.472,0,0,0,1,0,0,0,-0.0591,0.1371,-0.1309,-0.3079,-0.1,0.1
303,9,1,237.3092,550.0,2009.4291,-4714.1382,-4651.8101,100.0,96.97,179.88,111.178,158.852,91.015,0,0,0,1,0,0,1,0.1953,-0.2137,0.088,-0.2809,-0.1,0.1
304,0,0,239.7121,550.0,-4515.5085,-2174.8525,-4772.8859,100.0,96.97,182.47,116.477,218.082,331.579,0,0,0,1,0,0,0,-0.5811,-0.0258,-0.1454,-0.1227,-0.1,0.1
304,1,0,226.6784,550.0,-5501.449,-1209.9653,-4021.2291,100.0,96.97,183.79,43.253,26.383,186.349,0,0,0,1,0,0,0,-0.2355,-0.256,0.018,-0.0252,-0.1,0.1
304,2,0,281.2232,550.0,-142.0276,-4299.5042,-5421.6541,100.0,97.0,176.29,253.463,279.848,94.76,0,0,0,1,0,0,1,-0.1127,-0.1954,0.1824,-0.277,-0.1,0.1
304,3,0,204.1322,550.0,-6516.2654,575.9719,-2259.819,100.0,96.22,142.92,248.418,75.928,8.616,0,0,0,1,0,0,0,-0.3426,-0.3101,0.0579,0.1639,-0.1,0.1
304,4,0,224.5026,550.0,-5639.597,-1041.4163,-3874.3565,100.0,97.06,181.31,53.257,191.788,199.526,0,0,0,1,0,0,0,-0.3031,-0.0777,-0.0362,-0.2438,-0.1,0.1
304,5,1,236.5854,550.0,1951.8023,-4775.3775,-4613.7271,100.0,97.06,182.04,193.635,121.112,169.63,0,0,0,1,0,0,1,-0.1757,-0.2518,0.0152,-0.1251,-0.1,0.1
304,6,1,197.3083,550.0,-1111.6749,-6630.2453,-1644.4657,100.0,95.77,181.83,65.438,216.302,225.18,0,0,0,1,0,0,0,-0.2534,-0.2948,0.0235,0.0116,-0.1,0.1
304,7,1,247.9057,550.0,2726.9919,-3772.8502,-5121.4605,100.0,98.86,155.78,157.453,291.83,176.529,0,0,0,1,0,0,1,-0.285,-0.2175,0.1685,-0.0753,-0.1,0.1
304,8,1,211.7705,550.0,32.9962,-6279.296,-2910.2568,100.0,96.88,182.31,24.228,148.726,262.472,0,0,0,1,0,0,0,-0.3377,0.0265,-0.0943,-0.2865,-0.1,0.1
304,9,1,236.9353,550.0,1977.0645,-4746.9888,-4632.2299,100.0,96.97,180.33,103.554,155.693,81.015,0,0,0,1,0,0,1,0.0972,-0.1824,0.0447,-0.2819,-0.1,0.1
305,0,0,239.6532,550.0,-4523.0372,-2165.4804,-4770.0179,100.0,96.97,182.9,106.966,210.518,321.579,0,0,0,1,0,0,0,-0.578,-0.0269,-0.1427,-0.1245,-0.1,0.1
305,1,0,227.393,550.0,-5455.7965,-1258.6444,-4068.2109,100.0,96.97,184.23,37.243,19.61,176.349,0,0,0,1,0,0,0,0.0685,-0.2604,0.0778,-0.0922,-0.1,0.1
305,2,0,281.4121,550.0,-125.0719,-4304.5359,-5418.078,100.0,97.0,176.75,243.463,279.746,93.077,0,0,0,1,0,0,1,-0.1105,-0.1949,0.1836,-0.2788,-0.1,0.1
305,3,0,206.3645,550.0,-6458.3567,406.0464,-2454.5866,100.0,96.22,143.38,238.418,68.037,3.038,0,0,0,1,0,0,0,-0.3368,-0.3097,0.0639,0.1577,-0.1,0.1
305,4,0,223.7255,550.0,-5688.1124,-974.258,-3820.5287,100.0,97.06,181.74,47.244,183.919,189.526,0,0,0,1,0,0,0,-0.2995,-0.0796,-0.0357,-0.2445,-0.1,0.1
305,5,1,236.951,550.0,1972.7027,-4748.0005,-4633.0525,100.0,97.06,182.49,183.635,112.882,159.63,0,0,0,1,0,0,1,0.2083,-0.2234,0.0605,-0.2333,-0.1,0.1
305,6,1,198.5441,550.0,-1023.2582,-6615.3607,-1757.8927,100.0,95.77,182.26,66.725,209.549,215.19,0,0,0,1,0,0,0,-0.2492,-0.2947,0.0285,0.0086,-0.1,0.1
305,7,1,249.387,550.0,2816.9863,-3633.1502,-5173.4948,100.0,98.86,156.23,147.453,289.89,171.998,0,0,0,1,0,0,1,-0.2812,-0.218,0.1694,-0.0798,-0.1,0.1
305,8,1,210.7954,550.0,-52.2477,-6315.8067,-2829.8582,100.0,96.88,182.76,15.632,146.112,252.472,0,0,0,1,0,0,0,0.38,0.0819,-0.0418,-0.3812,-0.1,0.1
305,9,1,236.5401,550.0,1942.998,-4781.291,-4611.3182,100.0,96.97,180.78,95.866,152.565,71.015,0,0,0,1,0,0,1,0.5514,-0.1282,0.0619,-0.313,-0.1,0.1
306,0,0,239.5721,550.0,-4532.4319,-2154.5235,-4766.0603,100.0,96.97,183.33,97.422,202.891,311.579,0,0,0,1,0,0,0,-0.6512,-0.0639,-0.1239,-0.1221,-0.1,0.1
306,1,0,228.0898,550.0,-5410.6142,-1305.8738,-4113.4157,100.0,96.97,184.68,31.097,12.876,166.349,0,0,0,1,0,0,0,0.0758,-0.2711,0.0784,-0.107,-0.1,0.1
306,2,0,281.5746,550.0,-111.18,-4308.8474,-5414.9528,100.0,97.0,177.22,233.463,279.744,91.235,0,0,0,1,0,0,1,0.0045,-0.2042,0.2006,-0.3189,-0.1,0.1
306,3,0,208.5732,550.0,-6391.8037,237.2415,-2643.6344,100.0,96.22,143.83,228.418,60.128,357.577,0,0,0,1,0,0,0,-0.4633,-0.2579,-0.0361,0.2324,-0.1,0.1
306,4,0,222.9321,550.0,-5736.3846,-905.5409,-3764.8544,100.0,97.06,182.18,41.192,176.047,179.526,0,0,0,1,0,0,0,0.1072,-0.0792,-0.0041,-0.2783,-0.1,0.1
306,5,1,237.2952,550.0,1992.0514,-4722.2294,-4651.0775,100.0,97.06,182.95,173.635,104.694,149.63,0,0,0,1,0,0,1,0.3401,-0.2271,0.0848,-0.2534,-0.1,0.1
306,6,1,199.7608,550.0,-935.8277,-6597.8924,-1868.7652,100.0,95.77,182.7,67.865,202.812,205.203,0,0,0,1,0,0,0,-0.2449,-0.2946,0.0334,0.0054,-0.1,0.1
306,7,1,250.8276,550.0,2902.9037,-3495.2591,-5220.7811,100.0,98.86,156.68,137.453,288.036,167.43,0,0,0,1,0,0,1,-0.2797,-0.2103,0.1715,-0.0746,-0.1,0.1
306,8,1,209.8102,550.0,-138.352,-6350.6411,-2747.8095,100.0,96.88,183.21,7.077,143.462,242.472,0,0,0,1,0,0,0,-0.0436,0.0802,-0.0728,-0.3117,-0.1,0.1
306,9,1,236.1237,550.0,1907.2203,-4816.9903,-4589.0474,100.0,96.97,181.24,88.083,149.477,61.015,0,0,0,1,0,0,1,0.1505,-0.1879,0.0785,-0.3223,-0.1,0.1
307,0,0,239.4689,550.0,-4543.6778,-2141.9735,-4761.0065,100.0,96.97,183.76,87.846,195.204,301.579,0,0,0,1,0,0,0,-0.6475,-0.0652,-0.1211,-0.124,-0.0979,0.1
307,1,0,228.7685,550.0,-5365.985,-1351.6366,-4156.8648,100.0,96.97,185.13,24.815,6.183,156.349,0,0,0,1,0,0,0,0.079,-0.2718,0.0818,-0.1101,-0.1,0.1
307,2,0,281.7109,550.0,-100.3476,-4312.4457,-5412.2993,100.0,97.0,177.7,223.463,279.843,89.233,0,0,0,1,0,0,1,0.0069,-0.2036,0.2017,-0.3206,-0.1,0.1
307,3,0,210.7573,550.0,-6317.0487,69.9003,-2826.7031,100.0,96.22,144.28,218.418,52.193,352.237,0,0,0,1,0,0,0,-0.4978,-0.2389,-0.0515,0.2441,-0.1,0.1
307,4,0,222.1229,550.0,-5784.312,-835.2944,-3707.3251,100.0,97.06,182.61,35.129,168.078,169.526,0,0,0,1,0,0,0,-0.8906,-0.0232,-0.1936,-0.1296,-0.1,0.1
307,5,1,237.6179,550.0,2009.8471,-4698.1007,-4667.8266,100.0,97.06,183.41,163.635,96.55,139.63,0,0,0,1,0,0,1,0.3463,-0.2283,0.0873,-0.2545,-0.1,0.1
307,6,1,200.9576,550.0,-849.4933,-6577.9967,-1977.0083,100.0,95.77,183.13,68.858,196.094,195.217,0,0,0,1,0,0,0,-0.2405,-0.2944,0.0383,0.0023,-0.1,0.1
307,7,1,252.2272,550.0,2984.816,-3359.4727,-5263.5594,100.0,98.86,157.12,127.453,286.267,162.823,0,0,0,1,0,0,1,-0.2766,-0.2107,0.1722,-0.079,-0.1,0.1
307,8,1,208.8157,550.0,-225.2452,-6383.7127,-2664.1542,100.0,96.88,183.65,358.561,140.777,232.472,0,0,0,1,0,0,0,-0.0404,0.0776,-0.071,-0.3128,-0.1,0.1
307,9,1,235.6862,550.0,1869.723,-4854.029,-4565.3893,100.0,96.97,181.7,80.207,146.428,51.015,0,0,0,1,0,0,1,0.1555,-0.188,0.0798,-0.3234,-0.1,0.1
308,0,0,239.3434,550.0,-4556.7569,-2127.8218,-4754.8482,100.0,96.97,184.2,78.256,187.471,291.579,0,0,0,1,0,0,0,-0.1417,-0.028,-0.0911,-0.2173,-0.0927,0.1
308,1,0,229.429,550.0,-5321.9895,-1395.9174,-4198.5811,100.0,96.97,185.57,18.398,359.533,146.349,0,0,0,1,0,0,0,0.0823,-0.2726,0.0852,-0.1133,-0.1,0.1
308,2,0,281.821,550.0,-92.5708,-4315.3344,-5410.135,100.0,97.0,178.17,213.463,280.043,87.069,0,0,0,1,0,0,1,0.0092,-0.2031,0.2028,-0.3222,-0.1,0.1
308,3,0,212.9154,550.0,-6234.5547,-95.6513,-3003.5678,100.0,96.22,144.73,208.418,44.253,347.0,0,0,0,1,0,0,0,-0.3809,-0.2555,-0.0105,0.2052,-0.1,0.1
308,4,0,221.2982,550.0,-5831.7924,-763.5508,-3647.9348,100.0,97.06,183.07,29.135,160.075,159.526,0,0,0,1,0,0,0,0.2192,0.1395,-0.0679,-0.3371,-0.1,0.1
308,5,1,237.9191,550.0,2026.0884,-4675.6484,-4683.3234,100.0,97.06,183.85,153.635,88.423,129.63,0,0,0,1,0,0,1,-0.0109,-0.243,0.0353,-0.1787,-0.1,0.1
308,6,1,202.1339,550.0,-764.3609,-6555.8337,-2082.5555,100.0,95.77,183.55,69.749,189.382,185.221,0,0,0,1,0,0,0,0.0321,-0.2035,0.0112,-0.0193,-0.1,0.1
308,7,1,253.5854,550.0,3062.8031,-3226.0675,-5302.0719,100.0,98.86,157.57,117.453,284.585,158.174,0,0,0,1,0,0,1,-0.2735,-0.2111,0.1729,-0.0834,-0.1,0.1
308,8,1,207.8124,550.0,-312.8538,-6414.9384,-2578.9394,100.0,96.88,184.09,350.078,138.047,222.472,0,0,0,1,0,0,0,-0.2867,0.0671,-0.0872,-0.2098,-0.1,0.1
308,9,1,235.2278,550.0,1830.4982,-4892.3468,-4540.315,100.0,96.97,182.16,72.237,143.42,41.015,0,0,0,1,0,0,1,0.1603,-0.1881,0.0812,-0.3245,-0.1,0.1
309,0,0,239.1959,550.0,-4571.649,-2112.0594,-4747.5753,100.0,96.97,184.63,68.65,179.695,281.579,0,0,0,1,0,0,0,-0.1308,-0.0305,-0.0871,-0.2191,-0.0875,0.1
309,1,0,230.0708,550.0,-5278.7062,-1438.7026,-4238.589,100.0,96.97,186.0,11.855,352.866,136.349,0,0,0,1,0,0,0,-0.3021,-0.2494,-0.0337,-0.0191,-0.1,0.1
309,2,0,281.9047,550.0,-87.8457,-4317.515,-5408.4738,100.0,97.0,178.64,203.463,280.345,84.744,0,0,0,1,0,0,1,0.0114,-0.2026,0.2038,-0.3238,-0.1,0.1
309,3,0,215.0465,550.0,-6144.8016,-259.1059,-3174.0382,100.0,96.22,145.17,198.418,36.347,341.796,0,0,0,1,0,0,0,-0.1209,-0.2685,0.0691,0.0646,-0.1,0.1
309,4,0,220.4584,550.0,-5878.7232,-690.3455,-3586.6805,100.0,97.06,183.52,23.21,152.04,149.526,0,0,0,1,0,0,0,0.2252,0.1371,-0.0656,-0.3359,-0.1,0.1
309,5,1,238.1986,550.0,2040.7739,-4654.9037,-4697.5903,100.0,97.06,184.3,143.635,80.316,119.63,0,0,0,1,0,0,1,-0.0026,-0.2456,0.0387,-0.1809,-0.1,0.1
309,6,1,203.289,550.0,-680.5325,-6531.5674,-2185.3476,100.0,95.77,183.98,70.538,182.678,175.221,0,0,0,1,0,0,0,0.032,-0.2036,0.0155,-0.022,-0.1,0.1
309,7,1,254.902,550.0,3136.9512,-3095.3003,-5336.562,100.0,98.86,158.02,107.453,282.99,153.481,0,0,0,1,0,0,1,-0.2703,-0.2114,0.1737,-0.0879,-0.1,0.1
309,8,1,206.8006,550.0,-401.1016,-6444.239,-2492.2164,100.0,96.88,184.53,341.628,135.276,212.472,0,0,0,1,0,0,0,-0.2854,0.0651,-0.0853,-0.2111,-0.1,0.1
309,9,1,234.7487,550.0,1789.5392,-4931.8805,-4513.795,100.0,96.97,182.62,64.173,140.453,31.015,0,0,0,1,0,0,1,0.1651,-0.1881,0.0827,-0.3255,-0.1,0.1
310,0,0,239.0263,550.0,-4588.331,-2094.6771,-4739.1759,100.0,96.97,185.06,59.029,171.877,271.579,0,0,0,1,0,0,0,-0.1199,-0.0329,-0.0831,-0.2208,-0.0824,0.1
310,1,0,230.6938,550.0,-5236.2112,-1479.9798,-4276.914,100.0,96.97,186.43,5.197,346.185,126.349,0,0,0,1,0,0,0,-0.3482,-0.2315,-0.0276,-0.019,-0.1,0.1
310,2,0,281.9622,550.0,-86.1689,-4318.9856,-5407.3264,100.0,97.0,179.12,193.463,280.75,82.256,0,0,0,1,0,0,1,0.0136,-0.202,0.2048,-0.3253,-0.1,0.1
310,3,0,217.1496,550.0,-6048.2834,-420.1758,-3337.9577,100.0,96.22,145.61,188.418,28.438,336.666,0,0,0,1,0,0,0,-0.3785,-0.2457,-0.0078,0.149,-0.1,0.1
310,4,0,219.6039,550.0,-5925.0014,-615.7169,-3523.5625,100.0,97.06,183.96,17.259,144.022,139.526,0,0,0,1,0,0,0,0.5967,-0.0501,0.0352,-0.3193,-0.1,0.1
